position,checkpoint,formation,cumul_received_unsucc,cumul_in_game_time,cumul_pressured_success_rate,cumul_top_hsr_share,distance_per_run,distance_per_possession,top_distance_share,cumul_unique_run_possessions,cumul_sprints,cumul_bottom_sprint_share,cumul_pressure_success_rate,cumul_top_run_share,player_share_team_cumul_shots,player_share_team_shots_on_target,cumul_pass_middle_accuracy_rate,cumul_pass_top_accuracy_rate,cumul_pressure_turnover_rate,cumul_pressure_forward_rate,player_z_team_top_distance_share,scored_after
A,H2_30,4-2-3-1,2,74,0.5555555555555556,0.3870967741935484,7.522241341991341,7.522241341991341,0.0,2.0,4,0.25,0.11764705882352941,0.4,0.0,0.0,0,0,0.3888888888888889,0.2222222222222222,-0.8234106254402215,0
M,H1_15,4-2-3-1,0,14,0.0,0.3333333333333333,12.398905454294663,68.19397999862065,0.5002801703506368,2.0,2,0.0,0.0,0.36363636363636365,0.0,0.0,0,1,1.0,0.0,1.8164706639132504,0
M,H1_30,4-2-3-1,0,29,0.0,0.3333333333333333,14.048799155161777,49.17079704306622,0.30013495149159947,2.0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0,1,1.0,0.0,0.7233792689378225,0
M,H1_45,4-2-3-1,0,44,0.23076923076923078,0.2631578947368421,7.303312708653354,18.258281771633385,0.0,2.0,4,0.0,0.07692307692307693,0.2608695652173913,0.0,0.0,0,1,0.7692307692307693,0.15384615384615385,-1.1217312185196433,0
D,H1_15,4-2-3-1,1,14,0.5,0.3333333333333333,15.364087027675847,61.45634811070339,0.3559825774410242,2.0,2,0.5,0.6666666666666666,0.25,0.0,0.0,0,0,0.5,0.0,0.8998155858972116,0
D,H1_30,4-2-3-1,3,29,0.3333333333333333,0.25,12.782553561253557,12.782553561253557,0.0,2.0,2,0.5,0.5714285714285714,0.2,0.0,0.0,0,0,0.6666666666666666,0.0,-0.8372428908438967,0
D,H1_45,4-2-3-1,5,44,0.4444444444444444,0.3333333333333333,14.023302659399326,84.13981595639595,0.4497050372903972,2.0,4,0.25,0.5,0.36363636363636365,0.0,0.0,0,0,0.5555555555555556,0.1111111111111111,0.9811176542283503,0
G,H1_15,4-2-3-1,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.3615751325256102,0
G,H1_30,4-2-3-1,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.8372428908438967,0
G,H1_45,4-2-3-1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.1217312185196433,0
G,H2_15,4-2-3-1,1,59,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,-1.0223617562023888,0
G,H2_30,4-2-3-1,1,74,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,-0.8234106254402215,0
D,H1_15,4-2-3-1,3,14,0.8333333333333334,0.5,15.17708518382095,60.7083407352838,0.3159628046347543,2.0,4,0.75,0.5,0.375,0.0,0.0,1,0,0.16666666666666666,0.16666666666666666,0.6455886980870011,0
D,H1_30,4-2-3-1,5,29,0.875,0.2727272727272727,10.987407880324223,49.44333546145901,0.05385172877312433,2.0,6,0.5,0.3,0.23529411764705882,0.0,0.0,0,0,0.125,0.125,-0.5572281812999971,0
D,H1_45,4-2-3-1,7,44,0.6666666666666666,0.23529411764705882,16.253113464272342,56.885897124953196,0.2744920246770605,2.0,7,0.42857142857142855,0.3333333333333333,0.25,0.0,0.0,0,0,0.3333333333333333,0.16666666666666666,0.1618106518324431,0
D,H2_15,4-2-3-1,8,59,0.6666666666666666,0.19230769230769232,12.048263830562721,78.3137148986577,0.11952759354556329,2.0,11,0.36363636363636365,0.4666666666666667,0.21621621621621623,0.0,0.0,0,0,0.3333333333333333,0.13333333333333333,-0.3885013043571684,0
D,H2_30,4-2-3-1,9,74,0.625,0.2,11.32240612012461,33.96721836037383,0.29439844661334164,2.0,13,0.3076923076923077,0.42105263157894735,0.23255813953488372,0.0,0.0,0,0,0.375,0.125,0.8418600293008164,0
M,H2_15,4-2-3-1,1,14,0.0,0.23076923076923078,12.37367963317102,98.98943706536816,0.16022310432462905,2.0,3,0.6666666666666666,1.0,0.25,0.0,0.0,1,0,1.0,0.0,-0.17269109614229594,0
M,H2_30,4-2-3-1,3,29,0.0,0.22727272727272727,11.119597205656982,61.1577846311134,0.27079028220098733,2.0,5,0.8,0.5,0.2222222222222222,0.0,0.0,0,0,1.0,0.0,0.708319978867637,0
A,H2_30,4-2-3-1,1,15,0.5,0.16666666666666666,13.268761186353288,92.88132830447302,0.14134770031131777,2.0,3,0.0,0.0,0.2,0.5,0.0,1,0,0.0,0.5,-0.023874553999207876,0
M,H1_15,4-2-3-1,0,14,0.4,0.2727272727272727,15.98300200263249,103.88951301711118,0.15737315063317728,2.0,2,0.5,0.0,0.23076923076923078,0.0,0.0,1,1,0.6,0.0,-0.3618571555137075,0
M,H1_30,4-2-3-1,2,29,0.4444444444444444,0.35,14.854074673810818,74.27037336905408,0.39060145594020024,2.0,3,0.3333333333333333,0.0,0.30434782608695654,0.0,0.0,0,0,0.5555555555555556,0.0,1.1937811027090202,0
M,H1_45,4-2-3-1,2,44,0.5333333333333333,0.3333333333333333,13.879222158326403,104.09416618744802,0.33203171458833375,2.0,5,0.4,0.1111111111111111,0.2894736842105263,0.0,0.0,0,0,0.4666666666666667,0.0,0.43086983959968167,0
M,H2_15,4-2-3-1,2,59,0.5,0.35714285714285715,13.68943980028706,75.29191890157882,0.4261584228931451,2.0,7,0.2857142857142857,0.25,0.32653061224489793,0.0,0.0,0,0,0.5,0.09090909090909091,1.237576409370444,0
M,H2_30,4-2-3-1,2,74,0.4782608695652174,0.3877551020408163,12.676512882091453,139.44164170300598,0.6072667650351269,2.0,11,0.2727272727272727,0.26666666666666666,0.36666666666666664,0.0,0.0,0,0,0.4782608695652174,0.08695652173913043,2.6116058804066844,0
M,H1_15,4-2-3-1,1,14,0.5,0.2222222222222222,12.323619717513246,73.94171830507948,0.2673947093325901,2.0,3,0.3333333333333333,0.2,0.25,0.0,0.0,1,1,0.0,0.5,0.3370583179843821,0
M,H1_30,4-2-3-1,1,29,0.6666666666666666,0.16666666666666666,12.623272193187955,63.11636096593977,0.09945692627378795,2.0,4,0.25,0.3076923076923077,0.18181818181818182,0.0,0.0,1,1,0.0,0.3333333333333333,-0.32009324760751245,0
M,H1_45,4-2-3-1,1,44,0.6666666666666666,0.18181818181818182,11.528466869595409,46.113867478381636,0.10499041937837912,2.0,8,0.375,0.45454545454545453,0.16666666666666666,0.0,0.0,0,1,0.0,0.3333333333333333,-0.6307894528471465,0
M,H2_15,4-2-3-1,1,14,0.0,0.0,13.834376352219905,41.503129056659716,0.0,2.0,0,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0.0,-1.0223617562023888,0
M,H2_30,4-2-3-1,2,29,1.0,0.07142857142857142,15.393559433555,61.57423773422,0.11344299757060403,2.0,0,0.0,0.5,0.07142857142857142,0.0,0.0,0,0,0.0,0.5,-0.1817180587389388,0
G,H1_15,4-3-3,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.9718540436126817,0
G,H1_30,4-3-3,2,29,0.0,0.0,8.449686000000002,8.449686000000002,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.015078648721821,0
G,H1_45,4-3-3,5,44,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.346140178685729,0
G,H2_15,4-3-3,6,59,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.6436191758561245,0
G,H2_30,4-3-3,7,74,0.0,0.0,5.361495652173912,5.361495652173912,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.1391776374671094,0
D,H1_15,4-3-3,4,14,0.0,0.2,10.98643182960905,38.452511403631675,0.1817974474455887,2.0,2,1.0,0.5,0.14285714285714285,0.0,0.0,1,1,1.0,0.0,-0.7264588313745085,0
D,H1_30,4-3-3,4,29,0.5,0.1111111111111111,12.06196820058458,24.12393640116916,0.0,2.0,2,1.0,0.4,0.09090909090909091,0.0,0.0,1,0,0.5,0.5,-1.015078648721821,0
D,H1_45,4-3-3,5,44,0.5,0.16666666666666666,16.75956255955642,25.139343839334632,0.352510324752538,2.0,2,1.0,0.3333333333333333,0.14285714285714285,0.0,0.0,0,0,0.5,0.5,0.8563597904381901,0
D,H2_15,4-3-3,8,59,0.6,0.25,17.772207279904652,44.43051819976163,0.5128927425552966,2.0,3,1.0,0.3333333333333333,0.21052631578947367,0.0,0.0,0,0,0.4,0.6,0.3774578561008853,0
D,H2_30,4-3-3,8,74,0.7142857142857143,0.18181818181818182,9.064419902459194,63.45093931721436,0.0,2.0,4,1.0,0.42857142857142855,0.15384615384615385,0.0,0.0,0,0,0.2857142857142857,0.7142857142857143,-1.1391776374671094,0
D,H1_15,4-3-3,7,14,1.0,0.14285714285714285,10.522057567365257,47.349259053143655,0.1810978751072947,2.0,2,0.5,1.0,0.2222222222222222,0.3333333333333333,0.5,1,0,0.0,1.0,-0.7312512201179555,0
D,H1_30,4-3-3,7,29,1.0,0.16666666666666666,13.352667805899245,33.38166951474811,0.21268890434461207,2.0,2,0.5,1.0,0.21428571428571427,0.2,0.3333333333333333,0,0,0.0,0.5,-0.21772302011214725,0
D,H1_45,4-3-3,8,44,0.8333333333333334,0.14285714285714285,11.614899228972858,63.881945759350714,0.10254009860039882,2.0,4,0.5,1.0,0.16,0.125,0.3333333333333333,0,0,0.16666666666666666,0.3333333333333333,-0.7054651455221338,0
D,H2_15,4-3-3,10,59,0.8571428571428571,0.17857142857142858,9.213027136388781,36.852108545555126,0.3345029808174046,2.0,5,0.4,1.0,0.21212121212121213,0.14285714285714285,0.2,0,0,0.14285714285714285,0.42857142857142855,-0.3254950622587774,0
D,H2_30,4-3-3,11,74,0.875,0.17647058823529413,9.752645579892745,39.01058231957098,0.13395025047103018,2.0,7,0.42857142857142855,0.8,0.1951219512195122,0.14285714285714285,0.2,0,0,0.125,0.5,-0.6202526032799149,0
D,H1_15,4-3-3,0,14,0.6666666666666666,0.45454545454545453,14.941175595597784,119.52940476478227,0.42413018751925835,2.0,5,0.4,0.5,0.4375,0.0,0.0,1,1,0.3333333333333333,0.0,0.9336306720638358,0
D,H1_30,4-3-3,1,29,0.8571428571428571,0.4375,12.782954238303052,44.740339834060684,0.5892147367999951,2.0,7,0.2857142857142857,0.3333333333333333,0.4782608695652174,0.0,0.0,1,1,0.14285714285714285,0.0,1.1938456404645188,0
D,H1_45,4-3-3,7,44,0.8571428571428571,0.28,13.457647132642336,74.01705922953285,0.12985088913862283,2.0,9,0.2222222222222222,0.36363636363636365,0.35294117647058826,0.0,0.0,0,0,0.14285714285714285,0.0,-0.5348261284680521,0
D,H2_15,4-3-3,7,59,0.6,0.2727272727272727,14.891151879726918,96.79248721822496,0.42658417785957187,2.0,14,0.14285714285714285,0.3076923076923077,0.3617021276595745,0.0,0.0,0,0,0.4,0.0,0.03735505624717444,0
D,H2_30,4-3-3,9,74,0.6666666666666666,0.25,14.19229063634318,85.15374381805908,0.14664035238051168,2.0,19,0.15789473684210525,0.4,0.3220338983050847,0.0,0.0,0,0,0.3333333333333333,0.0,-0.5710909813787982,0
A,H1_15,4-3-3,0,14,0.0,0.16666666666666666,11.045894320811314,49.70652444365091,0.4374622307555756,2.0,3,0.0,0.6,0.4444444444444444,0.0,0.0,0,0,1.0,0.0,1.0249612328013908,0
A,H1_30,4-3-3,1,29,0.0,0.4444444444444444,15.314588449770001,107.20211914839001,0.5392340895572111,2.0,5,0.0,0.3333333333333333,0.5652173913043478,0.2,0.3333333333333333,0,0,1.0,0.0,1.0064717362009605,0
A,H1_45,4-3-3,1,44,0.25,0.4,11.082570779198466,83.11928084398849,0.3806890853191145,2.0,8,0.0,0.35,0.5263157894736842,0.125,0.3333333333333333,0,1,0.75,0.0,1.0324219222960405,0
A,H2_15,4-3-3,2,59,0.5714285714285714,0.4878048780487805,12.45228675867406,93.39215069005544,0.7853181141866782,2.0,12,0.0,0.37037037037037035,0.6037735849056604,0.14285714285714285,0.2,0,0,0.42857142857142855,0.0,1.4509623451357967,0
A,H1_15,4-3-3,0,14,0.42857142857142855,0.3076923076923077,12.338016698024314,123.38016698024313,0.3149762523046338,2.0,7,0.14285714285714285,0.3333333333333333,0.3,0.0,0.0,1,0,0.5714285714285714,0.2857142857142857,0.1858765631733056,1
A,H1_30,4-3-3,1,29,0.4,0.4444444444444444,15.536066693637638,46.608200080912916,0.8113825716222013,2.0,8,0.125,0.3333333333333333,0.4230769230769231,0.0,0.0,0,0,0.5,0.2,2.0267371076399097,1
A,H1_45,4-3-3,1,44,0.4375,0.41379310344827586,12.771627798341196,83.01558068921777,0.3174616708176311,2.0,10,0.2,0.3,0.41025641025641024,0.125,0.0,0,0,0.4375,0.1875,0.6373742635216154,1
A,H2_15,4-3-3,1,59,0.3888888888888889,0.46153846153846156,14.221624941739247,78.21893717956586,0.8045861630209702,2.0,11,0.18181818181818182,0.4,0.46,0.5714285714285714,0.6,0,0,0.5,0.16666666666666666,1.526888962376662,0
A,H2_30,4-3-3,1,74,0.43478260869565216,0.44680851063829785,12.49429341692976,62.47146708464881,0.3399441235049176,2.0,13,0.15384615384615385,0.4,0.43333333333333335,0.7142857142857143,0.8,0,0,0.4782608695652174,0.13043478260869565,0.1777703733891822,0
M,H2_30,4-3-3,0,3,0.0,0.5,11.595729964846665,57.97864982423333,0.27023950969929644,1.0,1,1.0,0.0,0.4,0.0,0.0,0,0,0.0,0.0,-0.09226621836702403,0
M,H1_15,4-3-3,0,14,1.0,0.3333333333333333,9.99769547281612,39.99078189126448,0.27213487568020195,2.0,2,1.0,0.3333333333333333,0.25,0.0,0.0,0,1,0.0,0.3333333333333333,-0.10760635467529933,0
M,H1_30,4-3-3,1,29,0.7777777777777778,0.23529411764705882,13.079512777390994,78.47707666434596,0.2053664398340082,2.0,3,0.6666666666666666,0.7142857142857143,0.2,0.0,0.0,0,1,0.2222222222222222,0.2222222222222222,-0.24517442060158928,0
M,H1_45,4-3-3,2,44,0.6923076923076923,0.2222222222222222,10.172516765776075,61.035100594656456,0.41651179598025406,2.0,5,0.6,0.6428571428571429,0.21875,0.125,0.0,0,1,0.3076923076923077,0.23076923076923078,1.256243789585977,0
M,H2_15,4-3-3,4,59,0.6923076923076923,0.25,17.23843732481421,86.19218662407106,0.3786618377378478,2.0,6,0.6666666666666666,0.631578947368421,0.23809523809523808,0.14285714285714285,0.0,0,1,0.3076923076923077,0.23076923076923078,-0.15148509082744754,0
M,H1_15,4-3-3,0,14,0.75,0.4,22.862885449273673,80.02009907245785,0.45630923199153806,2.0,2,0.5,0.14285714285714285,0.42857142857142855,0.0,0.0,1,1,0.25,0.25,1.1540717645174077,0
M,H1_30,4-3-3,0,29,0.7692307692307693,0.2727272727272727,11.444764909846956,40.05667718446435,0.10618090048926081,2.0,3,0.3333333333333333,0.2222222222222222,0.2857142857142857,0.0,0.0,1,0,0.23076923076923078,0.15384615384615385,-0.6170139780854164,0
M,H1_45,4-3-3,0,44,0.75,0.15789473684210525,10.717066293395886,42.868265173583545,0.0,2.0,3,0.3333333333333333,0.15384615384615385,0.18181818181818182,0.0,0.0,0,0,0.25,0.2,-1.346140178685729,0
M,H2_15,4-3-3,0,2,0.0,0.5,6.040649019607843,12.081298039215685,0.6327105482432578,1.0,0,0.0,0.0,0.5,0.0,0.0,1,0,0.0,0.0,0.8496053345170342,0
M,H2_30,4-3-3,0,17,0.0,0.375,12.669152359576382,44.34203325851733,0.2978775171232074,2.0,1,0.0,0.0,0.4444444444444444,0.0,0.0,0,1,0.5,0.0,0.014803786331628932,0
A,H2_15,4-3-3,0,2,0.0,0.0,5.217166666666667,5.217166666666667,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,-1.6436191758561245,0
A,H2_30,4-3-3,1,17,0.5,0.46153846153846156,12.81737513351828,102.53900106814623,0.3461922306227364,2.0,4,0.0,1.0,0.4117647058823529,0.0,0.0,1,0,0.5,0.0,0.20197562263894456,0
A,H1_15,4-3-3,0,14,0.5,0.14285714285714285,14.259191134918833,71.29595567459417,0.4915271434571227,2.0,3,0.0,0.0,0.4,0.6666666666666666,0.5,1,0,0.25,0.0,1.395330478215212,0
A,H1_30,4-3-3,0,29,0.7,0.08333333333333333,12.720428274571592,44.521498961000574,0.0,2.0,5,0.0,0.2,0.23529411764705882,0.6,0.3333333333333333,1,0,0.2,0.0,-1.015078648721821,0
A,H1_45,4-3-3,0,44,0.6363636363636364,0.21052631578947367,13.296431882215243,73.13037535218383,0.4400957726049071,2.0,9,0.1111111111111111,0.25,0.32142857142857145,0.5,0.3333333333333333,1,0,0.18181818181818182,0.0,1.403597509860928,0
A,H2_30,4-3-3,0,3,0.0,1.0,10.141464666666666,10.141464666666666,1.0,2.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,2.7348355305741405,0
D,H1_15,4-3-3,0,14,0.8,0.2222222222222222,14.684597570258141,80.76528663641977,0.24108586482615993,2.0,2,0.0,0.6666666666666666,0.2727272727272727,0.0,0.0,1,0,0.2,0.2,-0.32030620280671096,0
D,H1_30,4-3-3,2,29,0.8571428571428571,0.25,19.698912156873252,39.397824313746504,0.08129328528202694,2.0,3,0.0,0.6,0.26666666666666666,0.0,0.0,1,0,0.14285714285714285,0.2857142857142857,-0.7103158836517109,0
D,H1_45,4-3-3,4,44,0.6,0.26666666666666666,14.525787321339328,36.31446830334832,0.08913251800802371,2.0,5,0.2,0.6923076923076923,0.25,0.0,0.0,1,0,0.4,0.2,-0.7892362970804968,0
D,H2_15,4-3-3,6,59,0.5,0.34615384615384615,11.71038058351595,87.82785437636961,0.39716493345492887,2.0,9,0.2222222222222222,0.6842105263157895,0.3142857142857143,0.0,0.0,0,0,0.5,0.16666666666666666,-0.07857280591660597,0
D,H2_30,4-3-3,8,74,0.5384615384615384,0.42857142857142855,11.410543892906853,79.87380725034797,0.38624312685816553,2.0,14,0.21428571428571427,0.6842105263157895,0.3673469387755102,0.14285714285714285,0.0,0,0,0.46153846153846156,0.23076923076923078,0.35713332204685067,0
M,H1_15,4-3-3,1,14,1.0,0.3333333333333333,11.01974963229724,49.588873345337575,0.1657495749133036,2.0,3,0.3333333333333333,1.0,0.2222222222222222,0.0,0.0,0,1,0.0,0.6,-0.8363940581839941,0
M,H1_30,4-3-3,1,29,1.0,0.38461538461538464,10.50551243092779,36.769293508247266,0.4330536421963838,2.0,3,0.3333333333333333,0.75,0.3125,0.0,0.0,0,0,0.0,0.3333333333333333,0.6084087643109388,0
M,H1_45,4-3-3,2,44,0.9166666666666666,0.3,11.891384592353543,41.6198460732374,0.14115631253566102,2.0,3,0.3333333333333333,0.5555555555555556,0.2608695652173913,0.0,0.0,0,0,0.08333333333333333,0.3333333333333333,-0.4641893472606099,0
M,H2_15,4-3-3,3,59,0.8666666666666667,0.3333333333333333,14.17951539064975,77.98733464857362,0.3157281215650756,2.0,4,0.25,0.6,0.29411764705882354,0.0,0.0,0,0,0.13333333333333333,0.26666666666666666,-0.39947824366247336,0
M,H2_30,4-3-3,4,74,0.8947368421052632,0.3333333333333333,11.04902295442719,38.67158034049517,0.3135312214388909,2.0,5,0.2,0.6666666666666666,0.2926829268292683,0.0,0.0,0,0,0.10526315789473684,0.3157894736842105,0.07544644297921084,0
G,H1_15,4-3-3,1,14,0.0,0.0,8.97581052631579,8.97581052631579,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.2411817635071731,0
G,H1_30,4-3-3,1,29,1.0,0.0,8.961604761904763,17.923209523809525,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,-1.1255728249342283,0
G,H1_45,4-3-3,2,44,0.8,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.2,0.6,-0.9033481914249004,0
G,H2_15,4-3-3,4,59,0.8,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.2,0.6,-0.6995653371743585,0
G,H2_30,4-3-3,4,74,0.8,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.2,0.6,-1.8446182843561023,0
D,H1_15,4-3-3,0,14,0.7272727272727273,0.09090909090909091,13.71085195684462,95.97596369791233,0.06523155982978684,2.0,3,0.3333333333333333,0.5,0.07142857142857142,0.0,0.0,0,0,0.2727272727272727,0.36363636363636365,-0.8425486598593687,0
D,H1_30,4-3-3,0,29,0.7333333333333333,0.07692307692307693,9.54942960812772,19.09885921625544,0.0,2.0,3,0.3333333333333333,0.5,0.0625,0.25,0.0,0,0,0.26666666666666666,0.3333333333333333,-1.1255728249342283,0
D,H1_45,4-3-3,3,44,0.6,0.09523809523809523,10.045433904151198,45.20445256868039,0.050532516312890026,2.0,4,0.25,0.75,0.08,0.25,0.0,0,0,0.35,0.25,-0.5023183917253372,0
D,H2_15,4-3-3,6,59,0.6190476190476191,0.09523809523809523,0.0,0.0,0.0,2.0,4,0.25,0.8,0.08,0.25,0.0,0,0,0.3333333333333333,0.2857142857142857,-0.6995653371743585,0
D,H2_30,4-3-3,6,74,0.6190476190476191,0.08333333333333333,11.778846485928558,47.11538594371423,0.0,2.0,5,0.4,0.8,0.06896551724137931,0.14285714285714285,0.0,0,0,0.3333333333333333,0.2857142857142857,-1.8446182843561023,0
M,H1_15,4-3-3,1,14,0.6363636363636364,0.0,19.6457513995541,108.05163269754755,0.0,2.0,1,0.0,0.5,0.0,0.0,0.0,1,0,0.36363636363636365,0.18181818181818182,-1.2411817635071731,0
M,H1_30,4-3-3,1,29,0.5833333333333334,0.17647058823529413,14.556437227393985,58.22574890957594,0.46649617556252043,2.0,2,0.0,0.5,0.15789473684210525,0.0,0.0,1,0,0.4166666666666667,0.16666666666666666,0.9415344413817024,0
M,H1_45,4-3-3,2,44,0.47058823529411764,0.15789473684210525,9.573449769585253,19.146899539170505,0.0,2.0,2,0.0,0.4,0.14285714285714285,0.0,0.0,1,0,0.5294117647058824,0.11764705882352941,-0.9033481914249004,0
M,H2_15,4-3-3,2,59,0.47368421052631576,0.14814814814814814,14.539773561552849,58.159094246211396,0.17976722180232008,2.0,2,0.0,0.4,0.13793103448275862,0.0,0.0,1,0,0.5263157894736842,0.10526315789473684,2.137627700906913,0
M,H2_30,4-3-3,3,74,0.47368421052631576,0.17647058823529413,12.55763854028022,43.95173489098077,0.30699058706996973,2.0,2,0.0,0.47058823529411764,0.16666666666666666,0.0,0.0,1,0,0.5263157894736842,0.10526315789473684,0.06926409408301731,0
A,H1_15,4-3-3,0,14,0.6923076923076923,0.5,13.527345707822093,74.40040139302151,0.49186946797279313,2.0,3,0.0,0.5,0.45454545454545453,0.0,0.0,1,0,0.15384615384615385,0.07692307692307693,1.7646554894915587,0
A,H1_30,4-3-3,1,29,0.7142857142857143,0.5454545454545454,13.907630788288287,27.815261576576574,0.572856135088857,2.0,4,0.25,0.375,0.4666666666666667,0.0,0.0,1,0,0.19047619047619047,0.047619047619047616,1.4128297203126507,0
A,H1_45,4-3-3,2,44,0.64,0.4090909090909091,12.814948402341859,96.11211301756394,0.2669975463422177,2.0,8,0.125,0.38461538461538464,0.36666666666666664,0.0,0.0,1,0,0.24,0.04,1.2155641514101145,0
A,H2_15,4-3-3,2,59,0.6538461538461539,0.3235294117647059,11.907155663499186,95.25724530799349,0.07997526891410671,2.0,12,0.16666666666666666,0.35294117647058826,0.2826086956521739,0.25,0.0,0,0,0.23076923076923078,0.038461538461538464,0.5626518451732447,0
A,H2_30,4-3-3,2,74,0.6551724137931034,0.3829787234042553,14.387028500666151,107.90271375499613,0.39971729126218963,2.0,14,0.14285714285714285,0.38095238095238093,0.3442622950819672,0.14285714285714285,0.0,0,0,0.2413793103448276,0.06896551724137931,0.6473534969472743,0
A,H2_15,4-3-3,0,4,0.0,0.0,14.573494590163934,14.573494590163934,0.0,2.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.6995653371743585,0
A,H2_30,4-3-3,0,19,0.6666666666666666,0.125,12.566433971304473,50.26573588521789,0.3199717202583426,2.0,2,0.0,0.25,0.2,0.14285714285714285,0.0,0,1,0.3333333333333333,0.3333333333333333,0.15019283622629176,0
A,H1_15,4-3-3,0,14,0.2,0.3333333333333333,12.721024267482385,76.32614560489431,0.2569560108150099,2.0,3,0.0,0.0,0.3333333333333333,0.5,1.0,1,0,0.8,0.0,0.3290883995768748,1
A,H1_30,4-3-3,0,29,0.16666666666666666,0.35714285714285715,9.987232933936243,79.89786347148994,0.29701502485394765,2.0,6,0.0,0.0,0.35,0.25,1.0,0,0,0.8333333333333334,0.0,0.19054067876226224,1
A,H1_45,4-3-3,1,44,0.23076923076923078,0.2727272727272727,16.386336691897142,90.12485180543428,0.36332393509229305,2.0,9,0.1111111111111111,0.0,0.2903225806451613,0.25,1.0,0,0,0.7692307692307693,0.0,1.9800175213360283,1
A,H2_15,4-3-3,2,59,0.2,0.20689655172413793,15.885505057659694,71.48477275946863,0.0,2.0,11,0.09090909090909091,0.16666666666666666,0.225,0.5,1.0,0,0,0.7333333333333333,0.0,-0.6995653371743585,1
A,H2_30,4-3-3,2,74,0.17647058823529413,0.2777777777777778,12.37683742660872,61.884187133043596,0.36089876595726783,2.0,14,0.07142857142857142,0.19047619047619047,0.28,0.42857142857142855,0.75,0,0,0.7647058823529411,0.0,0.4053457785765815,0
A,H2_15,4-3-3,1,14,0.3333333333333333,0.18181818181818182,12.422818557294315,80.74832062241305,0.13743450238490246,2.0,2,0.0,0.3333333333333333,0.15384615384615385,0.0,0.0,0,1,0.6666666666666666,0.0,1.4695075864056215,0
A,H2_30,4-3-3,1,29,0.4,0.42105263157894735,13.543580280369456,148.979383084064,0.47492037706748236,2.0,5,0.0,0.4,0.4166666666666667,0.14285714285714285,0.25,0,0,0.4,0.0,1.1161947800000023,0
A,H1_15,4-3-3,1,14,0.7142857142857143,0.3333333333333333,12.426076217925498,80.76949541651574,0.4417756993411019,2.0,1,0.0,0.3333333333333333,0.38461538461538464,0.0,0.0,1,1,0.14285714285714285,0.42857142857142855,1.4585301336795455,0
A,H1_30,4-3-3,2,29,0.7777777777777778,0.3684210526315789,10.52681531887744,47.370668934948476,0.6263141663942998,2.0,3,0.0,0.3,0.45454545454545453,0.0,0.0,1,1,0.1111111111111111,0.4444444444444444,1.6497094435411972,0
A,H1_45,4-3-3,2,44,0.7272727272727273,0.2903225806451613,14.579995200795638,87.47997120477383,0.11886851138927805,2.0,3,0.0,0.21052631578947367,0.35294117647058826,0.0,0.0,1,1,0.18181818181818182,0.36363636363636365,0.04000113671587206,0
D,H1_15,4-3-3,2,14,0.6666666666666666,0.3333333333333333,9.563828232163651,28.691484696490953,0.20527603002692982,2.0,0,0.0,1.0,0.3333333333333333,0.0,0.0,0,0,0.3333333333333333,0.16666666666666666,0.013269627317438047,0
D,H1_30,4-3-3,4,29,0.7272727272727273,0.25,12.646369691119691,25.292739382239382,0.0,2.0,0,0.0,1.0,0.25,0.0,0.0,0,0,0.2727272727272727,0.36363636363636365,-1.1255728249342283,0
